id,host_id,host_since,host_response_time_hours,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_name,latitude,longitude,property_type,room_type,nbr_accommodates,nbr_bathrooms,nbr_bedrooms,nbr_beds,list_amenities,price_CAD,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,nbr_of_reviews,nbr_of_reviews_ltm,nbr_of_reviews_l30d,availability_eoy,nbr_of_reviews_ly,estimated_occupancy_l365d,review_scores_rating,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,has_license,has_review,host_response_rate_missing,host_response_time_missing,host_acceptance_rate_missing,nbr_amenities,has_sauna,has_gym,has_air_conditioning,has_heating,has_free_parking,has_pool,has_hot_tub,has_balcony,has_fireplace,has_elevator,has_view,has_dishwasher,is_entire_place,is_private_room,has_shared_bath,dist_to_PVM_km,hosting_years,log_price
18767039,18881026,2014-07-25,1.0,1.0,1.0,1.0,1,1,"['email', 'phone']",1,1,Pointe-Claire,45.45808,-73.78513,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Garden view"", ""Bikes"", ""Private patio or balcony"", ""HDTV with Netflix, premium cable"", ""Free driveway parking on premises"", ""Dining table"", ""Extra pillows and blankets"", ""Hydro Spa conditioner"", ""Kitchen"", ""Self check-in"", ""First aid kit"", ""Smart lock"", ""Paid washer \u2013 In building"", ""Outdoor dining area"", ""Iron"", ""Coffee"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Toaster oven oven"", ""BBQ grill"", ""Essentials"", ""Hangers"", ""One burner induction stove"", ""Fire pit"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Pets allowed"", ""Smoke alarm"", ""AC - split type ductless system"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Single level home"", ""Dedicated workspace"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Freezer"", ""Hydro Spa shampoo"", ""Room-darkening shades"", ""Barbecue utensils"", ""Outdoor furniture"", ""Private backyard \u2013 Fully fenced""]",145.0,2,12,1.0,5,11,21,248,362,42,6,111,47,252,4.98,1,1,1,0,0,3.68,1,1,0,0,0,52,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,17.340521847689974,10.898630136986302,4.983606621708336
18793716,114551726,2017-02-02,1.0,1.0,0.97,1.0,6,6,"['email', 'phone']",1,1,Villeray-Saint-Michel-Parc-Extension,45.53057,-73.64174,Private room in bungalow,Private room,1,1.0,1.0,1.0,"[""Lock on bedroom door"", ""Wifi"", ""Toaster"", ""Cleaning products"", ""Dining table"", ""Extra pillows and blankets"", ""Window AC unit"", ""Kitchen"", ""Self check-in"", ""Rice maker"", ""First aid kit"", ""Stove"", ""Oven"", ""Gym in building"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Drying rack for clothing"", ""Essentials"", ""Free dryer \u2013 In building"", ""Hangers"", ""Keypad"", ""Bed linens"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Dedicated workspace"", ""Portable fans"", ""Freezer"", ""Body soap"", ""Washer"", ""Exercise equipment"", ""Blender""]",72.0,2,31,1.0,4,13,16,82,75,32,2,16,31,192,4.93,0,6,0,6,0,0.76,1,1,0,0,0,37,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,6.592165127617266,8.36986301369863,4.290459441148391
18793833,114551726,2017-02-02,1.0,1.0,0.97,1.0,6,6,"['email', 'phone']",1,1,Villeray-Saint-Michel-Parc-Extension,45.52995,-73.64228,Private room in bungalow,Private room,1,1.0,1.0,1.0,"[""Lock on bedroom door"", ""Wifi"", ""Toaster"", ""Dining table"", ""Extra pillows and blankets"", ""Kitchen"", ""Self check-in"", ""Rice maker"", ""First aid kit"", ""Stove"", ""Oven"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Drying rack for clothing"", ""Hangers"", ""Essentials"", ""Free dryer \u2013 In building"", ""Keypad"", ""Bed linens"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Dedicated workspace"", ""Portable fans"", ""Freezer"", ""Washer"", ""Shared gym in building"", ""Blender""]",68.0,3,31,1.0,18,31,42,98,44,17,1,42,19,102,4.75,0,6,0,6,0,0.46,1,1,0,0,0,34,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,6.591103754244981,8.36986301369863,4.23410650459726
18806218,4114836,2012-11-10,1.0,1.0,1.0,0.0,1,2,"['email', 'phone']",1,1,Outremont,45.51676,-73.59921,Entire rental unit,Entire home/apt,5,1.0,3.0,3.0,"[""Hair dryer"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib"", ""Wifi"", ""Conditioner"", ""Toaster"", ""Private patio or balcony"", ""Cleaning products"", ""Clothing storage"", ""Dryer"", ""Dining table"", ""Kitchen"", ""Host greets you"", ""Stove"", ""Shampoo"", ""Free street parking"", ""Paid parking off premises"", ""Outdoor dining area"", ""Oven"", ""Iron"", ""TV"", ""Cooking basics"", ""BBQ grill"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Wine glasses"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Bathtub"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Long term stays allowed"", ""Piano"", ""Body soap"", ""Dishwasher"", ""Barbecue utensils"", ""Washer"", ""Children\u2019s dinnerware"", ""Children\u2019s books and toys""]",275.0,10,42,1.0,6,8,15,77,24,3,0,27,2,60,5.0,0,1,1,0,0,0.25,1,1,0,0,0,46,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,3.0121652339728167,12.602739726027398,5.62040086571715
18825871,36351965,2015-06-21,1.0,1.0,1.0,1.0,2,5,"['email', 'phone']",1,1,Le Plateau-Mont-Royal,45.52247136338784,-73.585156820231,Private room in condo,Private room,2,1.0,1.0,1.0,"[""Hair dryer"", ""Lock on bedroom door"", ""Patio or balcony"", ""Wifi \u2013 34 Mbps"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Self check-in"", ""Smart lock"", ""Shampoo"", ""Game console"", ""Iron"", ""Luggage dropoff allowed"", ""TV"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Hot water"", ""Dedicated workspace"", ""Long term stays allowed"", ""Room-darkening shades""]",83.0,4,1125,1.0,4,4,12,12,106,28,2,12,31,224,4.91,0,1,0,1,0,1.08,1,1,0,0,0,28,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2.882542920845408,9.991780821917809,4.430816798843313
18994479,25263775,2014-12-27,1.0,1.0,0.97,1.0,3,5,"['email', 'phone']",1,1,Le Plateau-Mont-Royal,45.53724,-73.5758,Entire rental unit,Entire home/apt,6,1.0,2.0,2.0,"[""Hair dryer"", ""Wifi"", ""Exterior security cameras on property"", ""Cleaning products"", ""Baking sheet"", ""Dryer"", ""Dining table"", ""Extra pillows and blankets"", ""Window AC unit"", ""Kitchen"", ""Self check-in"", ""Shampoo"", ""Coffee maker: drip coffee maker"", ""Coffee"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Stainless steel oven"", ""Bed linens"", ""Carbon monoxide alarm"", ""Heating"", ""Refrigerator"", ""Lockbox"", ""Pets allowed"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Dedicated workspace"", ""Long term stays allowed"", ""Portable fans"", ""Freezer"", ""Stainless steel stove"", ""Clothing storage: walk-in closet"", ""Dishwasher"", ""Room-darkening shades"", ""40 inch TV"", ""Washer""]",184.0,2,270,1.0,9,30,37,37,111,22,2,37,34,132,4.67,0,3,3,0,0,1.14,1,1,0,0,0,38,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4.306055654402985,10.473972602739726,5.220355825078324
19006248,2624022,2012-06-13,1.0,1.0,1.0,1.0,9,11,"['email', 'phone']",1,1,Le Plateau-Mont-Royal,45.5170883,-73.5791704,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Hair dryer"", ""Pack \u2019n play/Travel crib"", ""Patio or balcony"", ""Conditioner"", ""Cleaning available during stay"", ""Pocket wifi"", ""Laundromat nearby"", ""Clothing storage: closet and wardrobe"", ""Extra pillows and blankets"", ""Window AC unit"", ""Kitchen"", ""Self check-in"", ""First aid kit"", ""Shampoo"", ""Backyard"", ""Paid parking off premises"", ""Outdoor dining area"", ""Oven"", ""Iron"", ""Window guards"", ""Luggage dropoff allowed"", ""TV"", ""Books and reading material"", ""Cooking basics"", ""Essentials"", ""Free dryer \u2013 In building"", ""Hangers"", ""GE gas stove"", ""Bed linens"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Refrigerator"", ""Coffee maker"", ""Free washer \u2013 In building"", ""Lockbox"", ""Fire extinguisher"", ""Mountain view"", ""Bathtub"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Central heating"", ""Dedicated workspace"", ""Shower gel"", ""Long term stays allowed"", ""Fast wifi \u2013 470 Mbps"", ""Folding or convertible high chair - available upon request"", ""Body soap"", ""Room-darkening shades"", ""Outdoor furniture""]",158.0,2,120,1.0,1,23,53,322,124,38,1,147,27,228,4.8,0,8,8,0,0,1.27,1,1,0,0,0,51,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,2.1558850168813772,13.013698630136986,5.0689042022202315
19039674,103607205,2016-11-13,1.0,1.0,1.0,1.0,2,2,"['email', 'phone']",1,1,Le Plateau-Mont-Royal,45.52172,-73.58439,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Hair dryer"", ""Wifi"", ""Toaster"", ""Dining table"", ""Kitchen"", ""First aid kit"", ""Shampoo"", ""Oven"", ""Iron"", ""TV"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Wine glasses"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Dishes and silverware"", ""Smoke alarm"", ""Hot water"", ""Microwave"", ""Body soap""]",184.0,3,31,1.0,7,18,20,254,274,25,2,81,26,150,4.95,0,2,2,0,0,2.8,1,1,0,0,0,24,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2.7821799030687475,8.591780821917808,5.220355825078324
19057653,133037544,2017-06-02,1.0,1.0,1.0,1.0,2,2,"['email', 'phone']",1,1,Westmount,45.47768,-73.5987,Entire home,Entire home/apt,8,3.0,3.0,4.0,"[""Hair dryer"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib"", ""Wifi"", ""Crib - available upon request"", ""Indoor fireplace"", ""Conditioner"", ""Toaster"", ""Garden view"", ""High chair"", ""Private patio or balcony"", ""Cleaning products"", ""Baking sheet"", ""Clothing storage: closet and wardrobe"", ""Dining table"", ""Extra pillows and blankets"", ""Window AC unit"", ""Free washer \u2013 In unit"", ""TV with standard cable"", ""Kitchen"", ""Self check-in"", ""First aid kit"", ""Free parking on premises"", ""Shampoo"", ""Free street parking"", ""Outdoor dining area"", ""Oven"", ""Iron"", ""Kenmore electric stove"", ""Coffee"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Drying rack for clothing"", ""BBQ grill"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Baby bath"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Private backyard \u2013 Not fully fenced"", ""Lockbox"", ""Fire extinguisher"", ""Bathtub"", ""AC - split type ductless system"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Hot water"", ""Microwave"", ""Dishes and silverware"", ""Private entrance"", ""Dedicated workspace"", ""Single level home"", ""Shower gel"", ""Long term stays allowed"", ""Portable air conditioning"", ""Outlet covers"", ""Portable fans"", ""Freezer"", ""Body soap"", ""Dishwasher"", ""Room-darkening shades"", ""Barbecue utensils"", ""Outdoor furniture"", ""Children\u2019s books and toys""]",238.0,3,365,1.0,3,5,7,7,193,23,5,7,23,138,4.96,1,2,2,0,0,1.97,1,1,0,0,0,69,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,3.2140175734458856,8.04109589041096,5.476463551931511
19172080,73995257,2016-05-25,1.0,1.0,0.98,1.0,47,47,"['email', 'phone', 'work_email']",1,1,Le Plateau-Mont-Royal,45.5213493,-73.5776314,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Hair dryer"", ""Hot water kettle"", ""Conditioner"", ""Toaster"", ""High chair"", ""Exterior security cameras on property"", ""Cleaning products"", ""Dining table"", ""Extra pillows and blankets"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Self check-in"", ""Shared patio or balcony"", ""First aid kit"", ""Smart lock"", ""Shampoo"", ""Free street parking"", ""Pack \u2019n play/Travel crib - available upon request"", ""Outdoor dining area"", ""Oven"", ""Central air conditioning"", ""Iron"", ""Window guards"", ""Coffee"", ""City skyline view"", ""Shared backyard \u2013 Fully fenced"", ""Paid parking lot off premises"", ""Cooking basics"", ""BBQ grill: gas"", ""55 inch HDTV with Netflix"", ""Fast wifi \u2013 588 Mbps"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Pets allowed"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Other stainless steel electric stove"", ""Dedicated workspace"", ""Sun loungers"", ""Shower gel"", ""Long term stays allowed"", ""Babysitter recommendations"", ""Portable fans"", ""Freezer"", ""Body soap"", ""Dishwasher"", ""Room-darkening shades"", ""Barbecue utensils"", ""Outdoor furniture"", ""Children\u2019s dinnerware""]",234.0,2,1125,1.0,0,0,0,0,108,11,0,0,17,66,4.87,0,47,47,0,0,1.11,1,1,0,0,0,61,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,2.5807570985177892,9.063013698630137,5.459585514144159
19228001,134609468,2017-06-11,1.0,1.0,1.0,1.0,3,3,"['email', 'phone']",1,1,Mercier-Hochelaga-Maisonneuve,45.54324045237086,-73.5385789036477,Entire rental unit,Entire home/apt,5,1.0,3.0,3.0,"[""Hair dryer"", ""Wifi"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Dryer"", ""Kitchen"", ""Self check-in"", ""First aid kit"", ""Stove"", ""Free parking on premises"", ""Shampoo"", ""Free street parking"", ""Oven"", ""Iron"", ""TV"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Keypad"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Pets allowed"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Dishwasher"", ""Washer""]",172.0,3,1125,1.0,10,29,59,239,188,21,3,158,26,126,4.83,0,3,3,0,0,1.95,1,1,0,0,0,33,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,5.538507933785168,8.016438356164384,5.153291594497779
19400327,2624022,2012-06-13,1.0,1.0,1.0,1.0,9,11,"['email', 'phone']",1,1,Le Plateau-Mont-Royal,45.51687240600586,-73.5791778564453,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Hair dryer"", ""Hot water kettle"", ""Clothing storage: closet and dresser"", ""Wifi"", ""Toaster"", ""Cleaning products"", ""Laundromat nearby"", ""Dining table"", ""Extra pillows and blankets"", ""Window AC unit"", ""Kitchen"", ""Self check-in"", ""Shared patio or balcony"", ""First aid kit"", ""Gas stove"", ""Shampoo"", ""Board games"", ""Free street parking"", ""Pack \u2019n play/Travel crib - available upon request"", ""Outdoor dining area"", ""Oven"", ""Iron"", ""Coffee"", ""Luggage dropoff allowed"", ""TV"", ""Paid parking lot off premises"", ""Books and reading material"", ""Cooking basics"", ""Essentials"", ""Free dryer \u2013 In building"", ""Hangers"", ""Keypad"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Free washer \u2013 In building"", ""Fire extinguisher"", ""Bathtub"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Central heating"", ""Dedicated workspace"", ""Shower gel"", ""Long term stays allowed"", ""Folding or convertible high chair - available upon request"", ""Portable fans"", ""Freezer"", ""Body soap"", ""Room-darkening shades"", ""Outdoor furniture"", ""Coffee maker: french press"", ""Blender""]",145.0,2,120,1.0,14,40,70,345,205,42,8,169,32,252,4.83,0,8,8,0,0,2.11,1,1,0,0,0,55,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2.1333171681754477,13.013698630136986,4.983606621708336
19427490,35488867,2015-06-10,1.0,1.0,1.0,0.0,1,1,"['email', 'phone']",1,1,Le Plateau-Mont-Royal,45.52457809448242,-73.576789855957,Entire townhouse,Entire home/apt,6,2.0,3.0,4.0,"[""Hair dryer"", ""Hot water kettle"", ""Beach essentials"", ""Toaster"", ""Garden view"", ""Hammock"", ""Paid parking lot on premises \u2013 2 spaces"", ""Private patio or balcony"", ""Cleaning products"", ""Clothing storage"", ""Baking sheet"", ""Dining table"", ""Extra pillows and blankets"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Self check-in"", ""Host greets you"", ""First aid kit"", ""Stove"", ""Free parking on premises"", ""Shampoo"", ""Free dryer"", ""Paid parking off premises"", ""Outdoor dining area"", ""Courtyard view"", ""Oven"", ""Central air conditioning"", ""Iron"", ""Coffee"", ""Luggage dropoff allowed"", ""HDTV with Netflix, Roku"", ""Books and reading material"", ""Cooking basics"", ""Organic products  body soap"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Lockbox"", ""Fire extinguisher"", ""Mountain view"", ""Bathtub"", ""Booster seat high chair"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Dedicated workspace"", ""Sun loungers"", ""Shower gel"", ""Portable fans"", ""Park view"", ""Freezer"", ""Crib"", ""Dishwasher"", ""Room-darkening shades"", ""Mosquito net"", ""Barbecue utensils"", ""Outdoor furniture"", ""Private backyard \u2013 Fully fenced"", ""Fast wifi \u2013 279 Mbps"", ""Organic products  conditioner"", ""Children\u2019s books and toys""]",1112.0,3,30,1.0,17,24,28,119,50,7,2,33,7,42,4.98,0,1,1,0,0,0.52,1,1,0,0,0,70,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,2.920272447571024,10.021917808219179,7.014814351275545
19435476,57330016,2016-02-03,1.0,1.0,1.0,1.0,20,53,"['email', 'phone']",1,0,Le Plateau-Mont-Royal,45.5187,-73.58201,Entire rental unit,Entire home/apt,12,2.0,5.0,5.0,"[""Hair dryer"", ""Wifi"", ""Patio or balcony"", ""Dryer"", ""Kitchen"", ""Self check-in"", ""Stove"", ""Shampoo"", ""Backyard"", ""Free street parking"", ""Paid parking off premises"", ""Oven"", ""Iron"", ""Luggage dropoff allowed"", ""TV"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Keypad"", ""Bed linens"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Bathtub"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Dishwasher"", ""Washer""]",392.0,1,1125,1.0,14,24,28,28,68,21,6,28,17,126,4.82,0,18,18,0,0,0.7,1,1,0,0,0,32,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,2.400881963613628,9.36986301369863,5.973809611869261
19475027,39844170,2015-07-28,1.0,1.0,1.0,1.0,37,39,"['email', 'phone', 'work_email']",1,1,Cote-des-Neiges-Notre-Dame-de-Grece,45.49551,-73.6093,Entire rental unit,Entire home/apt,4,1.0,0.0,2.0,"[""Bed linens"", ""Hot water kettle"", ""Baking sheet"", ""Baby bath"", ""Smoke alarm"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Dishes and silverware"", ""Fire extinguisher"", ""Refrigerator"", ""Toaster"", ""Self check-in"", ""Shared outdoor pool - available seasonally, open specific hours, heated"", ""Essentials"", ""Long term stays allowed"", ""Microwave"", ""Extra pillows and blankets"", ""Heating"", ""Wifi"", ""Elevator"", ""Pack \u2019n play/Travel crib"", ""Coffee"", ""Cooking basics"", ""Hair dryer"", ""Conditioner"", ""Shower gel"", ""Gas stove"", ""Oven"", ""Free street parking"", ""Shared patio or balcony"", ""Hot water"", ""Hangers"", ""Keypad"", ""Backyard"", ""Dedicated workspace"", ""Coffee maker"", ""Kitchen"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Iron"", ""First aid kit"", ""Shampoo"", ""Freezer"", ""Bathtub"", ""Luggage dropoff allowed"", ""55 inch HDTV with standard cable"", ""Paid washer \u2013 In building"", ""Body soap""]",95.0,1,730,1.0,0,1,9,256,319,46,4,90,41,255,4.85,1,34,34,0,0,3.28,1,1,0,0,0,50,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,3.052605451025868,9.89041095890411,4.564348191467836
19612057,137921345,2017-07-01,1.0,1.0,0.99,0.0,6,6,['phone'],1,1,Saint-Leonard,45.58585,-73.58198,Entire rental unit,Entire home/apt,6,1.0,1.0,5.0,"[""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Indoor fireplace: wood-burning"", ""Toaster"", ""High chair"", ""Exterior security cameras on property"", ""Clothing storage"", ""Dryer"", ""Extra pillows and blankets"", ""Window AC unit"", ""TV with standard cable"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Self check-in"", ""First aid kit"", ""Free parking on premises"", ""Shampoo"", ""Free street parking"", ""Oven"", ""Iron"", ""Coffee"", ""Luggage dropoff allowed"", ""Books and reading material"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Electric stove"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Lockbox"", ""Fire extinguisher"", ""Bathtub"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Single level home"", ""Shower gel"", ""Long term stays allowed"", ""Crib"", ""Body soap"", ""Private backyard \u2013 Fully fenced"", ""Children\u2019s dinnerware""]",285.0,2,265,1.0,19,46,53,134,126,15,1,53,10,90,4.75,0,6,6,0,0,1.3,1,1,0,0,0,49,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,9.732511238381935,7.961643835616439,5.655991810819852
19839769,134609468,2017-06-11,1.0,1.0,1.0,1.0,3,3,"['email', 'phone']",1,1,Mercier-Hochelaga-Maisonneuve,45.54288,-73.54007,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,"[""Hair dryer"", ""Wifi"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Dryer"", ""Kitchen"", ""Self check-in"", ""First aid kit"", ""Stove"", ""Free parking on premises"", ""Shampoo"", ""Free street parking"", ""Oven"", ""Iron"", ""TV"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Keypad"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Pets allowed"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Dishwasher"", ""Washer""]",183.0,3,1125,1.0,16,28,58,237,159,22,1,157,26,132,4.91,1,3,3,0,0,1.65,1,1,0,0,0,33,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,5.451348375911503,8.016438356164384,5.214935757608986
19951538,24128002,2014-11-24,1.0,1.0,1.0,0.0,1,1,"['email', 'phone']",1,1,Ville-Marie,45.53027340959395,-73.5442665643519,Entire home,Entire home/apt,4,1.0,2.0,3.0,"[""Hair dryer"", ""60 inch HDTV with Netflix"", ""Hot water kettle"", ""Wifi"", ""Dove conditioner"", ""River view"", ""Toaster"", ""Exterior security cameras on property"", ""Private patio or balcony"", ""Pocket wifi"", ""Baking sheet"", ""Clothing storage: closet and wardrobe"", ""Dining table"", ""Extra pillows and blankets"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Self check-in"", ""First aid kit"", ""Shampoo"", ""Radiant heating"", ""Free street parking"", ""Coffee maker: drip coffee maker"", ""Central air conditioning"", ""Iron"", ""Window guards"", ""Coffee"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Stainless steel oven"", ""Bed linens"", ""Free driveway parking on premises \u2013 2 spaces"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Refrigerator"", ""Lockbox"", ""Fire extinguisher"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Other stainless steel electric stove"", ""Private entrance"", ""Dedicated workspace"", ""Long term stays allowed"", ""Portable fans"", ""Freezer"", ""Body soap"", ""Dishwasher"", ""Room-darkening shades"", ""Portable heater"", ""Outdoor furniture"", ""Blender""]",239.0,2,31,1.0,6,22,46,217,327,34,1,135,44,204,4.77,0,1,1,0,0,3.39,1,1,0,0,0,55,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,4.058578441780078,10.564383561643835,5.480638923341991
